method,method_label,threat,receiver,bit_errors,total_bits,frame_errors,total_frames,collisions,active_symbols,mean_posterior,ber,ber_ci_low,ber_ci_high,bler,bler_ci_low,bler_ci_high,bler_boot_low,bler_boot_high,bler_upper_bound,zero_error,stats_sufficient,collision_rate,elapsed_s
pash_a08,PASH $\alpha=0.8$,oracle_best_lag,hard_tuned,1475,4084000,398,2000,521568,4096000,0.12684953417586703,0.0003611655239960823,0.00034320143355419635,0.00038006954597690303,0.199,0.1820867943943033,0.2170672680690109,0.1815,0.2165,0.2170672680690109,False,True,0.1273359375,34.03272220799954
pash_a08,PASH $\alpha=0.8$,oracle_best_lag,oracle,14,4084000,10,2000,521568,4096000,0.1268150681579564,3.4280117531831537e-06,2.042081639776981e-06,5.75454638918198e-06,0.005,0.002718180858498604,0.009179695949941696,0.002,0.008,0.009179695949941696,False,False,0.1273359375,34.22352695799964
pash_a08,PASH $\alpha=0.8$,oracle_best_lag,mixllr,266,4084000,84,2000,521568,4096000,0.126723939109718,6.513222331047992e-05,5.776147121772356e-05,7.344346384651219e-05,0.042,0.03405161474205491,0.051704400567572695,0.0335,0.051,0.051704400567572695,False,False,0.1273359375,32.44136770900059
pash_a08,PASH $\alpha=0.8$,causal_adaptive_lag,none,16774,4084000,1631,2000,357570,4096000,0.09713752312080219,0.0041072477962781585,0.0040456846303036295,0.0041697438465794524,0.8155,0.7979009292610318,0.8318894139044976,0.7975,0.8315,0.8318894139044976,False,True,0.08729736328125,33.36747837499934
pash_a08,PASH $\alpha=0.8$,causal_adaptive_lag,brw,365,4084000,112,2000,357523,4096000,0.09711849508968423,8.937316356513222e-05,8.066302697517255e-05,9.902374299577908e-05,0.056,0.04674833393876479,0.06695400404698773,0.046,0.066,0.06695400404698773,False,True,0.087285888671875,33.992954416999964
pash_a08,PASH $\alpha=0.8$,causal_adaptive_lag,hard_tuned,380,4084000,129,2000,357523,4096000,0.0970048678908869,9.30460333006856e-05,8.414965736524088e-05,0.00010288284516733439,0.0645,0.054547327176289274,0.07612242100568195,0.054,0.07501249999999993,0.07612242100568195,False,True,0.087285888671875,33.31778537500031
pash_a08,PASH $\alpha=0.8$,causal_adaptive_lag,oracle,3,4084000,1,2000,357523,4096000,0.09707740675451894,7.345739471106758e-07,2.498214627520518e-07,2.1599360210162566e-06,0.0005,8.826773070547112e-05,0.0028268625032661053,0.0,0.0015,0.0028268625032661053,False,False,0.087285888671875,33.08158004100005
pash_a08,PASH $\alpha=0.8$,causal_adaptive_lag,mixllr,55,4084000,21,2000,357523,4096000,0.09718562016665457,1.346718903036239e-05,1.0347441389683583e-05,1.7527522307713268e-05,0.0105,0.0068778873808735255,0.015998901907472995,0.0065,0.0155,0.015998901907472995,False,False,0.087285888671875,31.244325833999937
pash_a08,PASH $\alpha=0.8$,candidate_aware,none,92227,4084000,2000,2000,687264,4096000,0.15677123854728545,0.022582517140058767,0.022438876365571216,0.022727056042790995,1.0,0.9980829527187471,1.0,1.0,1.0,1.0,False,True,0.1677890625,33.50252249999994
pash_a08,PASH $\alpha=0.8$,candidate_aware,brw,4019,4084000,860,2000,687264,4096000,0.1565787969502468,0.0009840842311459354,0.0009541406230759673,0.0010149665989064975,0.43,0.4084573324557856,0.45181105416358974,0.408,0.453,0.45181105416358974,False,True,0.1677890625,33.90633591700043
pash_a08,PASH $\alpha=0.8$,candidate_aware,hard_tuned,7026,4084000,1140,2000,687264,4096000,0.1566582763771982,0.0017203721841332028,0.0016806458877604582,0.001761035855075488,0.57,0.5481889458364102,0.5915426675442144,0.5485,0.5910124999999999,0.5915426675442144,False,True,0.1677890625,34.131231082999875
pash_a08,PASH $\alpha=0.8$,candidate_aware,oracle,142,4084000,71,2000,687264,4096000,0.15657758594368362,3.4769833496571985e-05,2.9502083429154586e-05,4.097812912565924e-05,0.0355,0.028239876230264187,0.04454106069401969,0.028,0.044,0.04454106069401969,False,False,0.1677890625,33.127081624999846
pash_a08,PASH $\alpha=0.8$,candidate_aware,mixllr,1122,4084000,287,2000,687264,4096000,0.156678489160213,0.00027473065621939273,0.00025912075866214634,0.00029128064791874377,0.1435,0.12881830318012089,0.15954855153141234,0.1285,0.1585,0.15954855153141234,False,True,0.1677890625,31.673598333999507
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d1,none,20825,4084000,1754,2000,396069,4096000,0.10406939068283794,0.005099167482859941,0.0050305526599802785,0.005168713324045288,0.877,0.8618787961256529,0.8906757502242826,0.8629875,0.8905,0.8906757502242826,False,True,0.096696533203125,34.41963950000081
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d1,brw,476,4084000,154,2000,396069,4096000,0.10404812228674216,0.00011655239960822722,0.00010654219603082731,0.0001275029948961391,0.077,0.06611031084545685,0.08951151115448305,0.0655,0.089,0.08951151115448305,False,True,0.096696533203125,33.08333712500007
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d1,hard_tuned,848,4084000,230,2000,396069,4096000,0.1039908518817094,0.00020763956904995104,0.0001941279587808109,0.00022209139967442124,0.115,0.10175048927705962,0.12972563712950508,0.101,0.13001249999999995,0.12972563712950508,False,True,0.096696533203125,33.26861120899957
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d1,oracle,3,4084000,2,2000,396069,4096000,0.1040047013538977,7.345739471106758e-07,2.498214627520518e-07,2.1599360210162566e-06,0.001,0.0002742789176520429,0.0036389342690382803,0.0,0.0025,0.0036389342690382803,False,False,0.096696533203125,33.332830000000286
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d1,mixllr,104,4084000,41,2000,396069,4096000,0.10415439242904338,2.5465230166503428e-05,2.1018863487446822e-05,3.085215991125385e-05,0.0205,0.015147158863748709,0.027691289478972755,0.0145,0.027,0.027691289478972755,False,False,0.096696533203125,30.939503124999646
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d3,none,23769,4084000,1819,2000,414461,4096000,0.10745226153902658,0.005820029382957884,0.005746719296324394,0.005894269131795834,0.9095,0.8961289468949063,0.9213009913817476,0.897,0.9215,0.9213009913817476,False,True,0.101186767578125,33.30228837499999
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d3,brw,523,4084000,169,2000,414461,4096000,0.10734640983993513,0.00012806072477962782,0.00011754633102403729,0.0001395154885960165,0.0845,0.07309256807381286,0.09750049821690827,0.0725,0.0965,0.09750049821690827,False,True,0.101186767578125,32.83416995799962
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d3,hard_tuned,882,4084000,255,2000,414461,4096000,0.10733174792427111,0.0002159647404505387,0.00020217595329966669,0.00023069373229524565,0.1275,0.11359324283698323,0.14283495738755012,0.113,0.1425,0.14283495738755012,False,True,0.101186767578125,32.68404204200033
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d3,oracle,4,4084000,3,2000,414461,4096000,0.10737857703720328,9.79431929480901e-07,3.80882013812216e-07,2.518590974064334e-06,0.0015,0.0005102635836384953,0.0044010325557705746,0.0,0.0035,0.0044010325557705746,False,False,0.101186767578125,33.46167945900015
pash_c15,PASH-cap $p_{\max}=0.15$,fixed_d3,mixllr,114,4084000,38,2000,414461,4096000,0.10732545739833207,2.791380999020568e-05,2.3238560522133184e-05,3.3529617917649906e-05,0.019,0.01387378491830154,0.02597041456626368,0.013,0.0255,0.02597041456626368,False,False,0.101186767578125,31.072325457999796
pash_c15,PASH-cap $p_{\max}=0.15$,delay_uniform,none,23113,4084000,1777,2000,414563,4096000,0.10736030305654265,0.005659402546523017,0.005587111871476528,0.005732623185948696,0.8885,0.8739540587957847,0.9015563954666818,0.8745,0.9025,0.9015563954666818,False,True,0.101211669921875,33.53583866699955
pash_c15,PASH-cap $p_{\max}=0.15$,delay_uniform,brw,577,4084000,185,2000,414563,4096000,0.10735484360498015,0.00014128305582761997,0.00013021656169200378,0.000153289895149895,0.0925,0.08057157812198151,0.10599081541223954,0.0795,0.1055,0.10599081541223954,False,True,0.101211669921875,34.44754075000037
pash_c15,PASH-cap $p_{\max}=0.15$,delay_uniform,hard_tuned,820,4084000,241,2000,414563,4096000,0.10738656418965246,0.00020078354554358473,0.00018750439689354097,0.00021500292744666046,0.1205,0.10695525696857364,0.13549978191789727,0.1065,0.135,0.13549978191789727,False,True,0.101211669921875,33.884678082999926
pash_c15,PASH-cap $p_{\max}=0.15$,delay_uniform,oracle,12,4084000,5,2000,414563,4096000,0.10745158119211166,2.9382957884427033e-06,1.6808920001771638e-06,5.136305020565315e-06,0.0025,0.0010683087284139381,0.005839153316432626,0.0005,0.005,0.005839153316432626,False,False,0.101211669921875,33.32562595900072
pash_c15,PASH-cap $p_{\max}=0.15$,delay_uniform,mixllr,140,4084000,43,2000,414563,4096000,0.1073255676373175,3.428011753183154e-05,2.9052645057876033e-05,4.044813648872133e-05,0.0215,0.016000780509074778,0.028833833739084175,0.0155,0.028,0.028833833739084175,False,False,0.101211669921875,30.928751125000417
pash_c15,PASH-cap $p_{\max}=0.15$,oracle_best_lag,none,50711,4084000,1977,2000,569777,4096000,0.1353073314535512,0.012416993143976493,0.012310051838314436,0.012524851701490028,0.9885,0.9828022720924289,0.9923247727137873,0.9835,0.993,0.9923247727137873,False,True,0.139105712890625,34.18363558300007
pash_c15,PASH-cap $p_{\max}=0.15$,oracle_best_lag,brw,1376,4084000,386,2000,569777,4096000,0.13547628200820622,0.00033692458374143,0.0003195892620696851,0.00035519988255469843,0.193,0.17629898745996497,0.21087807957072424,0.1769875,0.2105,0.21087807957072424,False,True,0.139105712890625,34.54836541700024
pash_c15,PASH-cap $p_{\max}=0.15$,oracle_best_lag,hard_tuned,2338,4084000,584,2000,569777,4096000,0.13527635350339037,0.0005724779627815867,0.0005497444656568562,0.0005961509939196555,0.292,0.2724868979800794,0.31231059368892167,0.2725,0.3115,0.31231059368892167,False,True,0.139105712890625,34.56290395799988
pash_c15,PASH-cap $p_{\max}=0.15$,oracle_best_lag,oracle,17,4084000,9,2000,569777,4096000,0.13542918291768982,4.16258570029383e-06,2.59903844433654e-06,6.666736096947145e-06,0.0045,0.0023692806369618757,0.008530513218759679,0.0015,0.008,0.008530513218759679,False,False,0.139105712890625,34.71729125000002
pash_c15,PASH-cap $p_{\max}=0.15$,oracle_best_lag,mixllr,329,4084000,104,2000,569777,4096000,0.13539926201026137,8.055827619980411e-05,7.231133835588124e-05,8.97456734671737e-05,0.052,0.04309972020955815,0.06261795415444439,0.0425,0.062,0.06261795415444439,False,True,0.139105712890625,32.97110637500009
pash_c15,PASH-cap $p_{\max}=0.15$,causal_adaptive_lag,none,21075,4084000,1729,2000,397021,4096000,0.10422076245297213,0.005160381978452497,0.005091355844122579,0.005230339015930049,0.8645,0.8487995460272099,0.8788029265047569,0.8495,0.879,0.8788029265047569,False,True,0.096928955078125,33.653199832999235
pash_c15,PASH-cap $p_{\max}=0.15$,causal_adaptive_lag,brw,576,4084000,175,2000,396988,4096000,0.1042057162672561,0.00014103819784524975,0.00012998168734931862,0.00015303505398847188,0.0875,0.07589362184323749,0.1006879421637961,0.0745,0.09951249999999993,0.1006879421637961,False,True,0.0969208984375,32.63059537499976
pash_c15,PASH-cap $p_{\max}=0.15$,causal_adaptive_lag,hard_tuned,723,4084000,217,2000,396988,4096000,0.1042019822446537,0.00017703232125367287,0.0001645908338649084,0.00019041408657679358,0.1085,0.09561252722040313,0.12288852080081784,0.095,0.122,0.12288852080081784,False,True,0.0969208984375,32.71421187499982
pash_c15,PASH-cap $p_{\max}=0.15$,causal_adaptive_lag,oracle,5,4084000,3,2000,396988,4096000,0.10417317325316681,1.2242899118511262e-06,5.229435812639902e-07,2.8662449107208007e-06,0.0015,0.0005102635836384953,0.0044010325557705746,0.0,0.0035,0.0044010325557705746,False,False,0.0969208984375,32.71129129200017
pash_c15,PASH-cap $p_{\max}=0.15$,causal_adaptive_lag,mixllr,88,4084000,35,2000,396988,4096000,0.10416118227817513,2.1547502448579825e-05,1.7491359861285226e-05,2.654421547168359e-05,0.0175,0.012609752959581323,0.024240197666827657,0.012,0.0235,0.024240197666827657,False,False,0.0969208984375,30.613871917000324
pash_c15,PASH-cap $p_{\max}=0.15$,candidate_aware,none,61833,4084000,1996,2000,603242,4096000,0.14143501495764793,0.015140303623898139,0.01502232941941508,0.01525918995708124,0.998,0.9948686482149233,0.9992219726929489,0.996,0.9995,0.9992219726929489,False,True,0.14727587890625,32.65531974999976
pash_c15,PASH-cap $p_{\max}=0.15$,candidate_aware,brw,2114,4084000,519,2000,603242,4096000,0.1416326603151635,0.0005176297747306562,0.0004960347582523985,0.0005401644284038668,0.2595,0.2407623026909891,0.27915979705129357,0.2414875,0.27801249999999994,0.27915979705129357,False,True,0.14727587890625,32.56683870800043
pash_c15,PASH-cap $p_{\max}=0.15$,candidate_aware,hard_tuned,3842,4084000,808,2000,603242,4096000,0.14154766161994395,0.0009407443682664055,0.0009114772391593812,0.0009709503385959252,0.404,0.38269850228879215,0.4256695707892085,0.3825,0.4265,0.4256695707892085,False,True,0.14727587890625,33.667905000000246
pash_c15,PASH-cap $p_{\max}=0.15$,candidate_aware,oracle,56,4084000,33,2000,603242,4096000,0.14156028884541583,1.3712047012732615e-05,1.0560364983837247e-05,1.7804314217667847e-05,0.0165,0.011772823607253478,0.023080961113718004,0.011,0.022,0.023080961113718004,False,False,0.14727587890625,33.111023208000006
pash_c15,PASH-cap $p_{\max}=0.15$,candidate_aware,mixllr,560,4084000,177,2000,603242,4096000,0.141424915770833,0.00013712047012732616,0.00012622489108828094,0.00014895640218377777,0.0885,0.07682827914571044,0.10174945076676065,0.077,0.1005,0.10174945076676065,False,True,0.14727587890625,31.227842500000406
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d1,none,23810,4084000,1795,2000,420252,4096000,0.10841152084591262,0.005830068560235064,0.0057566952384519865,0.005904371525336681,0.8975,0.8834362049359874,0.9100397424754165,0.883,0.9100125,0.9100397424754165,False,True,0.1026005859375,32.542843207999795
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d1,brw,548,4084000,185,2000,420252,4096000,0.10851619107768712,0.00013418217433888344,0.00012340880620237296,0.00014589590102038683,0.0925,0.08057157812198151,0.10599081541223954,0.08,0.105,0.10599081541223954,False,True,0.1026005859375,32.63121520799996
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d1,hard_tuned,733,4084000,205,2000,420252,4096000,0.10855657102490295,0.00017948090107737513,0.00016695055956060482,0.0001929515159221796,0.1025,0.08996025752458342,0.11656379506401257,0.0885,0.11551249999999993,0.11656379506401257,False,True,0.1026005859375,32.97191470800044
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d1,oracle,8,4084000,2,2000,420252,4096000,0.10836460754055752,1.958863858961802e-06,9.92605375116317e-07,3.865729629193197e-06,0.001,0.0002742789176520429,0.0036389342690382803,0.0,0.0025,0.0036389342690382803,False,False,0.1026005859375,32.502206584000305
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d1,mixllr,117,4084000,43,2000,420252,4096000,0.10828661061148566,2.8648383937316358e-05,2.3906429349838768e-05,3.433089560226904e-05,0.0215,0.016000780509074778,0.028833833739084175,0.0155,0.028,0.028833833739084175,False,False,0.1026005859375,30.692315332999897
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d3,none,26722,4084000,1836,2000,437380,4096000,0.11155085715450583,0.00654309500489716,0.006465364188894287,0.006621754122857579,0.918,0.9051591653543043,0.9292381831185685,0.906,0.9295,0.9292381831185685,False,True,0.1067822265625,32.46610266700009
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d3,brw,737,4084000,223,2000,437380,4096000,0.11153350278745786,0.00018046033300685602,0.0001678946195298421,0.00019396631796937526,0.1115,0.09844360453331824,0.12604594120421522,0.0985,0.126,0.12604594120421522,False,True,0.1067822265625,32.45813191600064
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d3,hard_tuned,885,4084000,248,2000,437380,4096000,0.11157425296817598,0.00021669931439764937,0.00020288632890741557,0.00023145250319982154,0.124,0.11027238735125382,0.13916923220424832,0.1099875,0.1385,0.13916923220424832,False,True,0.1067822265625,32.3397850829997
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d3,oracle,7,4084000,2,2000,437380,4096000,0.11141646266529313,1.7140058765915769e-06,8.302803180954291e-07,3.5383391821058437e-06,0.001,0.0002742789176520429,0.0036389342690382803,0.0,0.0025,0.0036389342690382803,False,False,0.1067822265625,32.63820595800007
pash_c14,PASH-cap $p_{\max}=0.14$,fixed_d3,mixllr,112,4084000,43,2000,437380,4096000,0.11160028196001417,2.742409402546523e-05,2.2793799307562043e-05,3.2994948124004556e-05,0.0215,0.016000780509074778,0.028833833739084175,0.0155,0.028,0.028833833739084175,False,False,0.1067822265625,31.01695329099948
pash_c14,PASH-cap $p_{\max}=0.14$,delay_uniform,none,26432,4084000,1830,2000,437006,4096000,0.11143380471680882,0.0064720861900097945,0.006394778108350378,0.006550322707210098,0.915,0.9019679515692876,0.9264408991872728,0.9025,0.9270125,0.9264408991872728,False,True,0.10669091796875,33.46570633400006
pash_c14,PASH-cap $p_{\max}=0.14$,delay_uniform,brw,732,4084000,203,2000,437006,4096000,0.1113599063864598,0.0001792360430950049,0.00016671455962622269,0.0001926978003524535,0.1015,0.08901954799399851,0.11550833868916001,0.089,0.116,0.11550833868916001,False,True,0.10669091796875,33.305758084000445
pash_c14,PASH-cap $p_{\max}=0.14$,delay_uniform,hard_tuned,995,4084000,279,2000,437006,4096000,0.11143695162730956,0.00024363369245837413,0.00022896013435159469,0.0002592474032075489,0.1395,0.12500559293773575,0.15537659815204755,0.125,0.1555,0.15537659815204755,False,True,0.10669091796875,33.157975041999634
pash_c14,PASH-cap $p_{\max}=0.14$,delay_uniform,oracle,2,4084000,2,2000,437006,4096000,0.11134951880368578,4.897159647404505e-07,1.3429779143270494e-07,1.7857441882273622e-06,0.001,0.0002742789176520429,0.0036389342690382803,0.0,0.0025,0.0036389342690382803,False,False,0.10669091796875,33.04969775000063
pash_c14,PASH-cap $p_{\max}=0.14$,delay_uniform,mixllr,185,4084000,57,2000,437006,4096000,0.11150369496227432,4.529872673849168e-05,3.9224702303390684e-05,5.231327692807753e-05,0.0285,0.02206251605452925,0.036745259531692165,0.0215,0.0365,0.036745259531692165,False,False,0.10669091796875,30.963237832999766
pash_c14,PASH-cap $p_{\max}=0.14$,oracle_best_lag,none,58504,4084000,1988,2000,598733,4096000,0.14070549322025772,0.01432517140058766,0.014210382412644563,0.014440874050675423,0.994,0.9895415516630585,0.9965644056230637,0.9905,0.997,0.9965644056230637,False,True,0.146175048828125,34.29071670800022
pash_c14,PASH-cap $p_{\max}=0.14$,oracle_best_lag,brw,1653,4084000,448,2000,598733,4096000,0.14055182772809002,0.00040475024485798236,0.00038570660366249703,0.00042473373559986927,0.224,0.20626688232702076,0.2427913277722308,0.2055,0.2425,0.2427913277722308,False,True,0.146175048828125,34.488519458000155
pash_c14,PASH-cap $p_{\max}=0.14$,oracle_best_lag,hard_tuned,2884,4084000,675,2000,598733,4096000,0.14055777851751464,0.0007061704211557296,0.0006808721919503661,0.000732407932869245,0.3375,0.3171055588346652,0.358517481531742,0.317,0.3585,0.358517481531742,False,True,0.146175048828125,33.9909851249995
pash_c14,PASH-cap $p_{\max}=0.14$,oracle_best_lag,oracle,29,4084000,15,2000,598733,4096000,0.14064184565992674,7.100881488736533e-06,4.94433797518536e-06,1.019802261539722e-05,0.0075,0.0045503774358092875,0.01233791413622475,0.004,0.0115,0.01233791413622475,False,False,0.146175048828125,33.89504124999985
pash_c14,PASH-cap $p_{\max}=0.14$,oracle_best_lag,mixllr,398,4084000,134,2000,598733,4096000,0.14058618943614654,9.745347698334966e-05,8.83383907276028e-05,0.00010750899087892081,0.067,0.056851667295413674,0.07880849565015129,0.0565,0.078,0.07880849565015129,False,True,0.146175048828125,31.9469671249999
pash_c14,PASH-cap $p_{\max}=0.14$,causal_adaptive_lag,none,25552,4084000,1836,2000,422041,4096000,0.10873976084861048,0.006256611165523996,0.0061806005416520475,0.006333550630293176,0.918,0.9051591653543043,0.9292381831185685,0.9055,0.93,0.9292381831185685,False,True,0.103037353515625,32.85947820900037
pash_c14,PASH-cap $p_{\max}=0.14$,causal_adaptive_lag,brw,587,4084000,182,2000,422174,4096000,0.1086718984410953,0.00014373163565132224,0.00013256577647861563,0.00015583783540436556,0.091,0.07916698061730609,0.10440116405875871,0.0785,0.1025,0.10440116405875871,False,True,0.10306982421875,33.271998500000336
pash_c14,PASH-cap $p_{\max}=0.14$,causal_adaptive_lag,hard_tuned,839,4084000,230,2000,422174,4096000,0.10875209945699356,0.000205435847208619,0.00019199853266978851,0.00021981338624846948,0.115,0.10175048927705962,0.12972563712950508,0.1015,0.1285,0.12972563712950508,False,True,0.10306982421875,32.99016862500048
pash_c14,PASH-cap $p_{\max}=0.14$,causal_adaptive_lag,oracle,3,4084000,3,2000,422174,4096000,0.10882279439537991,7.345739471106758e-07,2.498214627520518e-07,2.1599360210162566e-06,0.0015,0.0005102635836384953,0.0044010325557705746,0.0,0.0035,0.0044010325557705746,False,False,0.10306982421875,32.90691779200006
pash_c14,PASH-cap $p_{\max}=0.14$,causal_adaptive_lag,mixllr,144,4084000,42,2000,422174,4096000,0.1087715593349158,3.5259549461312436e-05,2.99518025945137e-05,4.150784096851661e-05,0.021,0.015573520825817515,0.028263010469622697,0.015,0.028,0.028263010469622697,False,False,0.10306982421875,31.08618149999984
pash_c14,PASH-cap $p_{\max}=0.14$,candidate_aware,none,52750,4084000,1980,2000,568474,4096000,0.13525958869489563,0.012916258570029383,0.012807206623844731,0.013026226828836435,0.99,0.984604061540925,0.9935172321234472,0.985,0.994,0.9935172321234472,False,True,0.13878759765625,33.37849216599989
pash_c14,PASH-cap $p_{\max}=0.14$,candidate_aware,brw,1897,4084000,477,2000,568474,4096000,0.1353291718710881,0.0004644955925563173,0.0004440626506893544,0.00048586827157542266,0.2385,0.22033526587761373,0.25766734985048145,0.22,0.2565124999999999,0.25766734985048145,False,True,0.13878759765625,33.77163875000042
pash_c14,PASH-cap $p_{\max}=0.14$,candidate_aware,hard_tuned,2763,4084000,625,2000,568474,4096000,0.13523983363359365,0.0006765426052889324,0.0006517901916400499,0.0007022343571824641,0.3125,0.29256179062568843,0.33315710210478133,0.292,0.333,0.33315710210478133,False,True,0.13878759765625,33.64242979099981
pash_c14,PASH-cap $p_{\max}=0.14$,candidate_aware,oracle,36,4084000,24,2000,568474,4096000,0.13519877580051204,8.814887365328109e-06,6.367568044208537e-06,1.2202801075131733e-05,0.012,0.008077154276022723,0.01779388387048004,0.0075,0.017,0.01779388387048004,False,False,0.13878759765625,33.64054841699999
pash_c14,PASH-cap $p_{\max}=0.14$,candidate_aware,mixllr,559,4084000,171,2000,568474,4096000,0.13516655472011427,0.00013687561214495593,0.0001259901670873143,0.00014870141068063612,0.0855,0.07402575867765646,0.09856347351850217,0.0735,0.098,0.09856347351850217,False,True,0.13878759765625,30.948144375000084
