method,method_label,threat,receiver,bit_errors,total_bits,frame_errors,total_frames,collisions,active_symbols,mean_posterior,ber,ber_ci_low,ber_ci_high,bler,bler_ci_low,bler_ci_high,bler_boot_low,bler_boot_high,bler_upper_bound,zero_error,stats_sufficient,collision_rate,elapsed_s
mcsh_l2,MCSH $L_h=2$,fixed_d3,brw,800,1021000,176,500,166708,1024000,0.1529579448052211,0.0007835455435847208,0.0007311167611488685,0.000839730863213748,0.352,0.3114108418907438,0.39484596288587553,0.312,0.392,0.39484596288587553,False,True,0.16280078125,7.88359666700012
mcsh_l2,MCSH $L_h=2$,fixed_d3,hard_tuned,1532,1021000,268,500,166708,1024000,0.1533651578403145,0.0015004897159647404,0.0014272617639493955,0.001577468810264048,0.536,0.4921792344942963,0.5792718129924721,0.492,0.582,0.5792718129924721,False,True,0.16280078125,7.893404374999818
mcsh_l2,MCSH $L_h=2$,fixed_d3,oracle,29,1021000,14,500,166708,1024000,0.1531060520524646,2.8403525954946132e-05,1.9777404423433484e-05,4.0791867022533083e-05,0.028,0.01675097472075668,0.04644640267494825,0.014,0.042,0.04644640267494825,False,False,0.16280078125,7.856696833000115
mcsh_l2,MCSH $L_h=2$,fixed_d3,mixllr,242,1021000,64,500,166708,1024000,0.1527268948853707,0.00023702252693437806,0.00020898453482166488,0.00026882116875302596,0.128,0.1015268239952372,0.1601456853081574,0.1,0.158,0.1601456853081574,False,False,0.16280078125,7.30825516699997
mcsh_l2,MCSH $L_h=2$,delay_uniform,none,8329,1021000,473,500,95143,1024000,0.10108541063012379,0.008157688540646425,0.00798505181216778,0.008334026316876365,0.946,0.9225734384893537,0.9626256498189422,0.926,0.964,0.9626256498189422,False,True,0.0929130859375,7.928145624999843
mcsh_l2,MCSH $L_h=2$,delay_uniform,brw,239,1021000,74,500,95143,1024000,0.10096796089883894,0.00023408423114593536,0.0002062314912300143,0.00026569764287807484,0.148,0.11956140538920615,0.18180613029572637,0.118,0.18,0.18180613029572637,False,False,0.0929130859375,7.848783916000002
mcsh_l2,MCSH $L_h=2$,delay_uniform,hard_tuned,493,1021000,121,500,95143,1024000,0.10127806296627735,0.00048285994123408425,0.000442085112442889,0.0005273935698374818,0.242,0.20651780855112958,0.28141635112703123,0.206,0.28,0.28141635112703123,False,True,0.0929130859375,7.847524499999963
mcsh_l2,MCSH $L_h=2$,delay_uniform,oracle,2,1021000,2,500,95143,1024000,0.1014179195711888,1.958863858961802e-06,5.371912890029076e-07,7.142954957547896e-06,0.004,0.0010976305226828263,0.014465715215176587,0.0,0.01,0.014465715215176587,False,False,0.0929130859375,7.847163292000005
mcsh_l2,MCSH $L_h=2$,delay_uniform,mixllr,82,1021000,19,500,95143,1024000,0.1013640828883615,8.031341821743388e-05,6.471041300231663e-05,9.967825235361419e-05,0.038,0.024460118055830683,0.05858477253064321,0.022,0.054,0.05858477253064321,False,False,0.0929130859375,7.298535415999822
mcsh_l2,MCSH $L_h=2$,oracle_best_lag,none,26162,1021000,500,500,177051,1024000,0.16054626730124927,0.025623898139079334,0.025319184924177823,0.025932180970835998,1.0,0.9923756595384482,1.0,1.0,1.0,1.0,False,True,0.1729013671875,8.297152207999943
