alpha,floor,cap,short_delay_collision,worst_lag,worst_lag_collision,candidate_collision,risk_max_worst_or_candidate,usage_cv,max_inclusion_prob,elapsed_s,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
1.8,0.3,0.15,0.1017353121326992,7,0.12946912049703604,0.14827325994318183,0.14827325994318183,0.04878620457197146,0.14998148995460495,2.0552316659999974,0.10164598965438837,0.10182463461101002,0.10204433602639963,0.10226245873178506,0.10213909453302962,0.10248297914767548,0.12946912049703604,0.1283324304288321,0.12740151471930625,0.12660709189497718,0.126564998286889,0.12494644081352835
1.8,0.1,0.15,0.09713171609962817,7,0.13149794801641584,0.1482883522727273,0.1482883522727273,0.04555078940877516,0.14998322682895784,2.0453042080000046,0.09686665103456116,0.09739678116469519,0.09732020937642241,0.09712883509790529,0.09750231349658314,0.09782628048085688,0.13149794801641584,0.12953442204607662,0.12866645510041078,0.12818386130136988,0.12630624714481498,0.1253008240973492
0.6,0.2,0.15,0.10062122215496455,7,0.1294628861719106,0.14836292613636365,0.14836292613636365,0.04713396167101823,0.1499719255823272,2.063480667000002,0.10074803177580717,0.10049441253412192,0.10100154329767866,0.10067398821721311,0.10063176252847379,0.10090730401093893,0.1294628861719106,0.12845806483804745,0.12827155123231404,0.12733215610730594,0.1258842151096391,0.1258453424931444
0.6,0.3,0.15,0.10186320915727422,7,0.1293684806771546,0.1483780184659091,0.1483780184659091,0.047738718576678704,0.14997026395803684,2.043689708999999,0.10191066962255571,0.10181574869199272,0.10209589781520255,0.1016140852686703,0.10199850512528473,0.101405822698268,0.1293684806771546,0.1285124173129562,0.12773847558192605,0.12646350599315068,0.1266435158748287,0.12498928816270569
1.0,0.3,0.15,0.10079093431823485,7,0.13003377222982218,0.14839932528409092,0.14839932528409092,0.046497708807730825,0.14997721220818522,2.048920457999998,0.10078711203956345,0.10079475659690627,0.10116156264223941,0.10046142133424409,0.10059350085421412,0.10108089533956244,0.13003377222982218,0.12855607749771897,0.1275539493952533,0.12669627568493153,0.12624646670854273,0.1251767453153565
0.8,0.1,0.15,0.09815288781231366,7,0.13082553152074783,0.14842329545454544,0.14842329545454544,0.0461293948987182,0.14997766075929275,2.058219000000001,0.09803017706912232,0.098275598555505,0.0981878698224852,0.09827705202641165,0.0986893152050114,0.09853845003418414,0.13082553152074783,0.1298471715328467,0.1284213116157006,0.12724208047945204,0.1260956772498858,0.12546507226919562
1.8,0.4,0.15,0.10323798589482108,7,0.12857761200410397,0.14851296164772726,0.14851296164772726,0.04835648663045419,0.1499801523341847,2.0649065830000097,0.10331400636653024,0.10316196542311191,0.10337960855712336,0.1025906477686703,0.10317927818906605,0.1027678469690064,0.12857761200410397,0.1282406549384124,0.1273221773733455,0.1265250428082192,0.12578696037003195,0.12548649594378428
1.0,0.2,0.15,0.09934684963484312,7,0.13119157546739627,0.14853870738636366,0.14853870738636366,0.047004011515181146,0.14997833598802507,2.030970291999992,0.09937400522964986,0.09931969404003639,0.09928489132908513,0.09950442566029144,0.09936645785876994,0.09906634571558796,0.13119157546739627,0.12945957601505473,0.12789982456640803,0.12731610302511415,0.12673006367062584,0.1251579996000914
1.0,0.4,0.15,0.10169267305635607,7,0.12937560562015504,0.14860529119318183,0.14860529119318183,0.04768260724593651,0.14997592710292035,2.0428524160000023,0.10158736925875399,0.10179797685395814,0.10165584461766045,0.10153403916211293,0.10178762101366742,0.10141294439380127,0.12937560562015504,0.12860419280337593,0.12728652013920586,0.12727507848173517,0.12616973361123798,0.12497411305987202
0.6,0.4,0.15,0.10230078732911621,7,0.12970691546967622,0.14863458806818183,0.14863458806818183,0.04743133289912731,0.14996791549076058,2.0508413339999976,0.10214515120509322,0.10245642345313921,0.1021065657715066,0.10218597022996358,0.10238379128701593,0.10172896963309025,0.12970691546967622,0.12839658416970803,0.1274594577247832,0.12727953767123287,0.12553891617176793,0.125096406535649
1.4,0.2,0.15,0.0996666509912428,7,0.13054676812585497,0.14868785511363636,0.14868785511363636,0.04645669228845968,0.1499810323756962,2.043572624999996,0.09977724249658936,0.09955605948589627,0.09935778903049614,0.09906684027777779,0.09892867312072892,0.09969394513445759,0.13054676812585497,0.12892496150775545,0.1281342708808763,0.12709314355022833,0.12614921196893558,0.12557129798903108
1.2,0.3,0.15,0.10073670758324052,7,0.12965169716142272,0.14874822443181818,0.14874822443181818,0.04617659786363093,0.14997864955167522,2.0548231660000056,0.10088658907457934,0.10058682609190171,0.10099976530496131,0.10038937983834244,0.101030395785877,0.10118415992479489,0.12965169716142272,0.1284625199589416,0.1277242126882702,0.12695401683789953,0.1260171596619461,0.12544186328839124
1.4,0.1,0.15,0.0968624917455914,7,0.13278489084587322,0.148857421875,0.148857421875,0.04549426301205459,0.14998258772987152,2.048282625000013,0.0967831613801728,0.09694182211101,0.09627830564406009,0.09700431893214936,0.09685631406605923,0.09637523501595259,0.13278489084587322,0.13020269018020073,0.1291273248516659,0.12789312214611873,0.12662210198720877,0.12547756941270566
1.2,0.4,0.15,0.10186902601967776,7,0.1293809493274054,0.14890003551136366,0.14890003551136366,0.04815620998692641,0.1499775333948397,2.0379602499999976,0.10173036749658936,0.10200768454276615,0.10156072200728265,0.10161497466985428,0.10184189920273348,0.10206012847538741,0.1293809493274054,0.12847855839416056,0.12750759499087175,0.126808647260274,0.12580658976701692,0.12495983061014626
1.0,0.1,0.15,0.09743011245301447,7,0.13212494300045596,0.14893821022727272,0.14893821022727272,0.045912244361425894,0.14997966034389382,2.0557730830000054,0.09761628154843112,0.09724394335759783,0.0968703772189349,0.09745346653005464,0.09752900768792709,0.09712835431859616,0.13212494300045596,0.1301046775205292,0.12851312899361023,0.1277013769977169,0.12566918398812243,0.12546328696297987
