experiment,scenario,scheme,x_name,x_value,n_phys,n_active,snr_db,jsr_db,channel,csi_nmse_db,sync_error_prob,jammer_est_error_db,bit_errors,total_bits,frame_errors,total_frames,collisions,active_symbols,collision_variance_sum,max_symbol_collision_sum,adjacent_overlap_sum,detected_collisions,false_alarms,positive_symbols,negative_symbols,posterior_collision_sum,sync_error_symbols,ber,ber_ci_low,ber_ci_high,fer,collision_rate,collision_variance,max_symbol_collision,adjacent_overlap,pd,pfa,mean_posterior,elapsed_s,ms_per_frame
core_ber,reactive_d1,mc2_hard,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,7,151800,2,300,2396,153600,0.559478759765625,37.4375,0.0,2117,348,2396,151204,4444.4443391706145,0,4.61133069828722e-05,2.2337879779048657e-05,9.519181281133091e-05,0.006666666666666667,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.8835559265442404,0.002301526414645115,0.028935184499808687,1.1613860000000074,3.8712866666666907
core_ber,reactive_d1,mc2_brw,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,118,151800,23,300,2396,153600,0.559478759765625,37.4375,0.0,969,1254,2396,151204,13334.838755283803,0,0.00077733860342556,0.0006492052485049675,0.0009307380290553366,0.07666666666666666,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.40442404006677796,0.008293431390703949,0.08681535647971227,1.1648435829999926,3.8828119433333086
core_ber,reactive_d1,mc2_brw,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,4,151800,2,300,2396,153600,0.559478759765625,37.4375,0.0,1339,1096,2396,151204,10293.620711298718,0,2.635046113306983e-05,1.0247225938065578e-05,6.775777516664037e-05,0.006666666666666667,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.5588480801335559,0.007248485489801857,0.06701575983918436,1.1615527079999879,3.8718423599999596
core_ber,reactive_d1,mc2_brw,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,1,151800,1,300,2396,153600,0.559478759765625,37.4375,0.0,1864,949,2396,151204,6802.694684362544,0,6.587615283267457e-06,1.1628768024551411e-06,3.731743281657717e-05,0.0033333333333333335,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.7779632721202003,0.006276288987063834,0.044288376851318645,1.1579856660000019,3.859952220000006
core_ber,reactive_d1,mc2_brw,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,4,151800,1,300,2396,153600,0.559478759765625,37.4375,0.0,2117,348,2396,151204,4444.4443391706145,0,2.635046113306983e-05,1.0247225938065578e-05,6.775777516664037e-05,0.0033333333333333335,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.8835559265442404,0.002301526414645115,0.028935184499808687,1.1676662499999964,3.892220833333321
core_ber,reactive_d1,mc2_oracle,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,10,151800,2,300,2396,153600,0.559478759765625,37.4375,0.0,969,1254,2396,151204,13334.838755283803,0,6.587615283267457e-05,3.578421373258409e-05,0.0001212701703434691,0.006666666666666667,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.40442404006677796,0.008293431390703949,0.08681535647971227,1.1685978750000032,3.8953262500000103
core_ber,reactive_d1,mc2_oracle,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,0,151800,0,300,2396,153600,0.559478759765625,37.4375,0.0,1339,1096,2396,151204,10293.620711298718,0,0.0,0.0,2.53054124571411e-05,0.0,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.5588480801335559,0.007248485489801857,0.06701575983918436,1.1690344590000024,3.8967815300000073
core_ber,reactive_d1,mc2_oracle,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,0,151800,0,300,2396,153600,0.559478759765625,37.4375,0.0,1864,949,2396,151204,6802.694684362544,0,0.0,0.0,2.53054124571411e-05,0.0,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.7779632721202003,0.006276288987063834,0.044288376851318645,1.1670349160000058,3.8901163866666857
core_ber,reactive_d1,mc2_oracle,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,0,151800,0,300,2396,153600,0.559478759765625,37.4375,0.0,2117,348,2396,151204,4444.4443391706145,0,0.0,0.0,2.53054124571411e-05,0.0,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.8835559265442404,0.002301526414645115,0.028935184499808687,1.165447166000007,3.8848238866666898
core_ber,reactive_d2,random_k7,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,6318,151800,279,300,19212,153600,0.3991241455078125,54.734375,36.93973214285713,7393,1004,19212,134388,19095.027499168194,0,0.041620553359683794,0.040627402125842274,0.04263690355544354,0.93,0.125078125,0.001330413818359375,0.18244791666666665,0.12313244047619044,0.38481157609827193,0.0074709051403399115,0.12431658528104293,1.1339805410000139,3.7799351366667135
core_ber,reactive_d2,random_k7,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,2189,151800,216,300,19212,153600,0.3991241455078125,54.734375,36.93973214285713,10752,905,19212,134388,19176.31216164188,0,0.014420289855072464,0.01383274413590919,0.01503241116392781,0.72,0.125078125,0.001330413818359375,0.18244791666666665,0.12313244047619044,0.5596502186133666,0.006734232223115159,0.12484578230235599,1.1367560420000018,3.7891868066666725
core_ber,reactive_d2,random_k7,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,1503,151800,180,300,19212,153600,0.3991241455078125,54.734375,36.93973214285713,14774,887,19212,134388,19161.496454378645,0,0.009901185770750989,0.009415364453954536,0.010411811392825095,0.6,0.125078125,0.001330413818359375,0.18244791666666665,0.12313244047619044,0.7689985425775557,0.006600291692710659,0.12474932587486097,1.1337698749999987,3.779232916666662
core_ber,reactive_d2,random_k7,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,1068,151800,162,300,19212,153600,0.3991241455078125,54.734375,36.93973214285713,17039,348,19212,134388,19120.58409390625,0,0.007035573122529644,0.0066274041206264706,0.007468691460730483,0.54,0.125078125,0.001330413818359375,0.18244791666666665,0.12313244047619044,0.8868936081615657,0.0025895169211536746,0.12448296936136882,1.1269135000000006,3.7563783333333354
core_ber,reactive_d2,random_brw,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,1902,151800,170,300,19212,153600,0.3991241455078125,54.734375,36.93973214285713,7393,1004,19212,134388,19095.027499168194,0,0.012529644268774703,0.011982294962604853,0.013101664851769368,0.5666666666666667,0.125078125,0.001330413818359375,0.18244791666666665,0.12313244047619044,0.38481157609827193,0.0074709051403399115,0.12431658528104293,1.12476525000001,3.749217500000033
core_ber,reactive_d2,random_brw,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,148,151800,37,300,19212,153600,0.3991241455078125,54.734375,36.93973214285713,10752,905,19212,134388,19176.31216164188,0,0.0009749670619235836,0.0008300915833854472,0.0011450986090315934,0.12333333333333334,0.125078125,0.001330413818359375,0.18244791666666665,0.12313244047619044,0.5596502186133666,0.006734232223115159,0.12484578230235599,1.1230742080000056,3.7435806933333513
core_ber,reactive_d2,random_brw,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,39,151800,12,300,19212,153600,0.3991241455078125,54.734375,36.93973214285713,14774,887,19212,134388,19161.496454378645,0,0.00025691699604743083,0.00018795654226432782,0.00035116985950657043,0.04,0.125078125,0.001330413818359375,0.18244791666666665,0.12313244047619044,0.7689985425775557,0.006600291692710659,0.12474932587486097,1.1243192499999992,3.74773083333333
core_ber,reactive_d2,random_brw,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,12,151800,3,300,19212,153600,0.3991241455078125,54.734375,36.93973214285713,17039,348,19212,134388,19120.58409390625,0,7.905138339920949e-05,4.5222953204390014e-05,0.00013818122519544562,0.01,0.125078125,0.001330413818359375,0.18244791666666665,0.12313244047619044,0.8868936081615657,0.0025895169211536746,0.12448296936136882,1.1198915000000085,3.7329716666666943
core_ber,reactive_d2,mc2_k7,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,1664,151800,144,300,4877,153600,1.0146369934082031,45.109375,0.0,1875,1209,4877,148723,14154.848180797213,0,0.01096179183135705,0.010450234810250744,0.01149809947959337,0.48,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.38445765839655527,0.008129206645912199,0.09215395951039852,1.1628060000000033,3.8760200000000107
core_ber,reactive_d2,mc2_k7,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,546,151800,78,300,4877,153600,1.0146369934082031,45.109375,0.0,2682,1025,4877,148723,11522.925660824376,0,0.0035968379446640318,0.0033079864906525127,0.003910812772197229,0.26,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.5499282345704326,0.006892007288717952,0.07501904727099203,1.1608552500000116,3.869517500000038
core_ber,reactive_d2,mc2_k7,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,516,151800,67,300,4877,153600,1.0146369934082031,45.109375,0.0,3753,972,4877,148723,8607.890366836491,0,0.003399209486166008,0.0031187165808009157,0.0037048357671920903,0.22333333333333333,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.769530449046545,0.00653564008256961,0.05604095290909174,1.162410707999996,3.874702359999986
core_ber,reactive_d2,mc2_k7,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,312,151800,47,300,4877,153600,1.0146369934082031,45.109375,0.0,4382,425,4877,148723,6686.538183930082,0,0.0020553359683794467,0.0018397634801333744,0.0022961098468338246,0.15666666666666668,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.8985031781833094,0.002857661558736712,0.04353214963496147,1.1704902500000003,3.9016341666666676
core_ber,reactive_d2,mc2_hard,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,972,151800,100,300,4877,153600,1.0146369934082031,45.109375,0.0,1875,1209,4877,148723,14154.848180797213,0,0.006403162055335968,0.006014213890283516,0.00681709156353188,0.3333333333333333,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.38445765839655527,0.008129206645912199,0.09215395951039852,1.163433083000001,3.87811027666667
core_ber,reactive_d2,mc2_hard,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,105,151800,21,300,4877,153600,1.0146369934082031,45.109375,0.0,2682,1025,4877,148723,11522.925660824376,0,0.000691699604743083,0.0005714766693377309,0.0008371929451179874,0.07,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.5499282345704326,0.006892007288717952,0.07501904727099203,1.168069709000008,3.8935656966666934
core_ber,reactive_d2,mc2_hard,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,31,151800,8,300,4877,153600,1.0146369934082031,45.109375,0.0,3753,972,4877,148723,8607.890366836491,0,0.00020421607378129117,0.00014387952586063962,0.000289847698615129,0.02666666666666667,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.769530449046545,0.00653564008256961,0.05604095290909174,1.1626220419999953,3.8754068066666516
core_ber,reactive_d2,mc2_hard,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,8,151800,2,300,4877,153600,1.0146369934082031,45.109375,0.0,4382,425,4877,148723,6686.538183930082,0,5.270092226613966e-05,2.6705101953434e-05,0.0001039994877988368,0.006666666666666667,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.8985031781833094,0.002857661558736712,0.04353214963496147,1.154212415999993,3.847374719999977
core_ber,reactive_d2,mc2_brw,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,450,151800,58,300,4877,153600,1.0146369934082031,45.109375,0.0,1875,1209,4877,148723,14154.848180797213,0,0.0029644268774703555,0.0027032311877497736,0.0032507779475584118,0.19333333333333333,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.38445765839655527,0.008129206645912199,0.09215395951039852,1.1552607080000001,3.8508690266666674
core_ber,reactive_d2,mc2_brw,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,54,151800,10,300,4877,153600,1.0146369934082031,45.109375,0.0,2682,1025,4877,148723,11522.925660824376,0,0.00035573122529644266,0.0002726744260869989,0.0004640754331122675,0.03333333333333333,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.5499282345704326,0.006892007288717952,0.07501904727099203,1.1503664589999971,3.8345548633333237
core_ber,reactive_d2,mc2_brw,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,8,151800,2,300,4877,153600,1.0146369934082031,45.109375,0.0,3753,972,4877,148723,8607.890366836491,0,5.270092226613966e-05,2.6705101953434e-05,0.0001039994877988368,0.006666666666666667,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.769530449046545,0.00653564008256961,0.05604095290909174,1.1515679580000011,3.8385598600000033
core_ber,reactive_d2,mc2_brw,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,0,151800,0,300,4877,153600,1.0146369934082031,45.109375,0.0,4382,425,4877,148723,6686.538183930082,0,0.0,0.0,2.53054124571411e-05,0.0,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.8985031781833094,0.002857661558736712,0.04353214963496147,1.154546874999994,3.8484895833333135
core_ber,reactive_d2,mc2_oracle,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,29,151800,7,300,4877,153600,1.0146369934082031,45.109375,0.0,1875,1209,4877,148723,14154.848180797213,0,0.00019104084321475625,0.00013302463343110182,0.00027435279672088437,0.023333333333333334,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.38445765839655527,0.008129206645912199,0.09215395951039852,1.1574339590000022,3.858113196666674
core_ber,reactive_d2,mc2_oracle,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,0,151800,0,300,4877,153600,1.0146369934082031,45.109375,0.0,2682,1025,4877,148723,11522.925660824376,0,0.0,0.0,2.53054124571411e-05,0.0,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.5499282345704326,0.006892007288717952,0.07501904727099203,1.1576166669999992,3.858722223333331
core_ber,reactive_d2,mc2_oracle,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,0,151800,0,300,4877,153600,1.0146369934082031,45.109375,0.0,3753,972,4877,148723,8607.890366836491,0,0.0,0.0,2.53054124571411e-05,0.0,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.769530449046545,0.00653564008256961,0.05604095290909174,1.1684712909999888,3.8949043033332966
core_ber,reactive_d2,mc2_oracle,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,0,151800,0,300,4877,153600,1.0146369934082031,45.109375,0.0,4382,425,4877,148723,6686.538183930082,0,0.0,0.0,2.53054124571411e-05,0.0,0.031751302083333335,0.003382123311360677,0.15036458333333333,0.0,0.8985031781833094,0.002857661558736712,0.04353214963496147,1.161934125000002,3.873113750000007
core_ber,reactive_union2,random_k7,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,6537,151800,268,300,31718,153600,1.2991867065429688,90.28125,37.59598214285715,10613,2974,31718,121882,37543.21242068351,0,0.043063241106719365,0.042053560062987966,0.04409604809675202,0.8933333333333333,0.20649739583333335,0.004330622355143229,0.3009375,0.12531994047619052,0.3346049561763037,0.02440064980883149,0.24442195586382492,1.1367667919999889,3.7892226399999633
core_ber,reactive_union2,random_k7,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,1632,151800,165,300,31718,153600,1.2991867065429688,90.28125,37.59598214285715,17458,3784,31718,121882,36304.50446580592,0,0.01075098814229249,0.010244440495341399,0.011282297085322196,0.55,0.20649739583333335,0.004330622355143229,0.3009375,0.12531994047619052,0.550413014691973,0.031046421949098308,0.23635745094925728,1.126480333999993,3.7549344466666437
core_ber,reactive_union2,random_k7,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,950,151800,126,300,31718,153600,1.2991867065429688,90.28125,37.59598214285715,24373,2324,31718,121882,34239.39517100319,0,0.006258234519104084,0.005873825576264317,0.006667632139989475,0.42,0.20649739583333335,0.004330622355143229,0.3009375,0.12531994047619052,0.768428021943376,0.019067622782691456,0.22291272897788536,1.1238715419999892,3.7462384733332974
core_ber,reactive_union2,random_k7,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,756,151800,108,300,31718,153600,1.2991867065429688,90.28125,37.59598214285715,28027,1081,31718,121882,33021.23987948775,0,0.004980237154150198,0.004638424689539436,0.00534710297730746,0.36,0.20649739583333335,0.004330622355143229,0.3009375,0.12531994047619052,0.8836307459486726,0.008869234177319047,0.21498203046541506,1.1280480830000101,3.7601602766667006
core_ber,reactive_union2,random_brw,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,3738,151800,227,300,31718,153600,1.2991867065429688,90.28125,37.59598214285715,10613,2974,31718,121882,37543.21242068351,0,0.024624505928853756,0.023856834507457934,0.02541623649614855,0.7566666666666667,0.20649739583333335,0.004330622355143229,0.3009375,0.12531994047619052,0.3346049561763037,0.02440064980883149,0.24442195586382492,1.1262878330000063,3.7542927766666874
core_ber,reactive_union2,random_brw,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,500,151800,81,300,31718,153600,1.2991867065429688,90.28125,37.59598214285715,17458,3784,31718,121882,36304.50446580592,0,0.0032938076416337285,0.0030178729119433854,0.003594881081459361,0.27,0.20649739583333335,0.004330622355143229,0.3009375,0.12531994047619052,0.550413014691973,0.031046421949098308,0.23635745094925728,1.125041166999992,3.750137223333307
core_ber,reactive_union2,random_brw,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,201,151800,45,300,31718,153600,1.2991867065429688,90.28125,37.59598214285715,24373,2324,31718,121882,34239.39517100319,0,0.001324110671936759,0.0011533667239918802,0.0015200930180053946,0.15,0.20649739583333335,0.004330622355143229,0.3009375,0.12531994047619052,0.768428021943376,0.019067622782691456,0.22291272897788536,1.1231258330000031,3.7437527766666774
